0,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,S,T,U,V,W
2018-10-16,52548.88571428572,515263.1428571429,7296.857142857143,1398246.4709285714,91913.1,166417.5,102076.27142857142,2012781.142857143,2799453.714285714,391194.2459328571,440518.6877414286,445022.4136214285,1170102.5714285714,1807404.9857142852,1329828.3214285714,178068.08571428573,941638.5427857144,1628163.857142857,5104.821428571428,824246.0285714286,162136.4364285714
2018-10-17,50592.142857142855,518096.4714285714,7391.285714285715,1394728.923857143,91521.6,166761.9107142857,102236.8857142857,2008346.857142857,2807492.8571428573,394773.51793857146,445510.1086671428,445236.4262000001,1171054.4285714286,1803383.871428572,1334428.0714285714,180113.6,943860.4148,1607402.0357142857,4642.098214285715,834471.4428571429,161503.42464285714
2018-10-18,50711.97142857143,516002.17142857146,7340.857142857143,1399425.7003142857,90085.4035714286,166337.0892857143,102684.85714285714,2013559.4285714289,2815666.8571428573,392844.1266242857,446680.5858214285,438197.4714714285,1183728.0,1796244.657142857,1342655.25,178935.44285714286,939269.2003,1600914.2142857143,4537.205357142857,828662.8571428572,162616.23857142855
2018-10-19,50139.97142857143,511147.6142857143,7319.142857142857,1396624.5742,88987.24285714286,166977.01785714287,103355.6,2015645.7142857143,2828904.1428571427,391031.0455128572,444173.47854,438285.6397714285,1168710.0,1790792.942857143,1355801.6785714286,172794.6,935901.3986571428,1590405.3214285714,4308.669642857143,824775.4285714285,162481.82321428572
2018-10-20,48867.94285714285,505799.8571428572,7376.142857142857,1396914.4086,87900.65357142857,167217.39285714287,104154.04285714283,2011553.0,2843382.4285714286,390537.8324257143,441684.2708671428,439449.851,1184157.7142857143,1796829.1714285717,1364256.642857143,169519.80000000002,938474.8149285716,1585821.4285714286,4240.928571428572,832678.9285714285,163314.19928571428
2018-10-21,48877.642857142855,500506.2428571429,7349.714285714285,1400840.0346,86824.63928571428,167408.32142857142,104613.82857142856,2017179.142857143,2836387.4285714286,385082.9239,439162.3299928571,439842.0578142857,1191074.5714285714,1792598.9428571428,1364658.4285714286,169189.32857142857,936303.4718571428,1569880.2857142857,4022.598214285714,823122.8571428572,163389.40892857144
2018-10-22,48593.44285714285,493302.1285714285,7302.428571428572,1397509.4409714283,86076.54642857143,167787.5892857143,104508.84285714284,2003292.2857142857,2827149.1428571427,386815.79809,440919.1953842857,438731.4296857143,1181834.2857142857,1787699.4285714286,1364255.0357142857,170981.17142857143,931042.405,1561603.2857142857,3901.285714285714,828243.0714285715,163266.60535714286
2018-10-23,48028.8,486267.9428571429,7334.142857142857,1393650.4676,94031.775,167783.7142857143,104980.92857142857,1990835.857142857,2822247.4285714286,384459.6523557143,435407.2719228571,440099.9525285714,1165796.4285714286,1791849.4571428574,1367842.9285714286,168146.08571428573,929498.6461,1557253.2857142857,3561.776785714286,822690.9142857144,162366.41571428571
2018-10-24,48026.04285714286,479969.6571428572,7319.285714285715,1392072.0312142856,95473.08214285717,168280.5892857143,105238.85714285714,1997574.4285714289,2818364.1428571427,382153.7144414285,433805.3414757143,438934.7066428572,1180777.142857143,1798463.0428571429,1362615.107142857,169271.54285714286,933214.6120714286,1554254.5714285714,3323.276785714286,817787.9285714285,162428.85749999998
2018-10-25,48190.65714285715,479123.38571428566,7356.571428571428,1386095.945057143,96700.8857142857,168758.125,104968.18571428572,1993634.857142857,2810738.0,383104.9307685714,431554.90185,442111.7473857143,1174534.5714285714,1795083.1142857145,1363503.0,167945.19999999998,937588.1187571428,1546554.3214285714,3068.0625,817943.7000000001,161760.14678571429
2018-10-26,47887.82857142858,476181.87142857147,7327.571428571428,1387746.524185714,96938.175,168319.67857142858,104391.82857142856,1986383.857142857,2797748.571428572,382299.2974414286,433317.62086857145,437254.06511428574,1135249.7142857143,1796070.3142857142,1360920.2142857143,168589.24285714285,933771.6260142856,1536245.0357142857,2881.339285714286,822761.1857142857,162119.02107142858
2018-10-27,48474.77142857143,478353.1,7276.857142857143,1381094.163142857,96470.45357142856,168116.35714285713,104216.84285714288,1992936.4285714289,2775341.1428571427,382196.7326471429,435952.9423071429,438329.2562285714,1110609.142857143,1790306.657142857,1363322.25,168063.85714285713,934209.3332285712,1516182.75,2470.2053571428573,822302.7571428571,161114.8407142857
2018-10-28,50679.88571428572,476396.5285714286,7302.142857142857,1380807.333257143,96189.58928571428,167695.98214285713,104485.0,1976887.2857142857,2774719.571428572,387256.4711,435638.31167857145,435626.5245857143,1101550.5714285714,1791801.2857142857,1308984.857142857,165794.52857142856,929781.0795571428,1503873.9642857143,2145.5089285714284,823205.4571428571,159800.0067857143
2018-10-29,51024.65714285714,479852.6428571429,7298.0,1385221.955085714,96244.76785714286,167339.375,104695.1142857143,1981966.4285714289,2774443.1428571427,383800.9083228572,435483.2897,436565.27055714285,1093114.4285714286,1787644.0714285714,1296196.0714285714,164735.11428571428,928650.9877285714,1502835.5357142857,1654.446428571429,822200.4142857144,159354.24142857143
2018-10-30,49293.485714285714,470057.8,7323.0,1359837.0682428572,85660.09285714287,162974.73214285713,102311.07142857143,1950369.857142857,2705686.0,378200.7316557143,429151.97161,426367.8588142857,1075564.5714285714,1752251.7142857143,1268988.9642857143,158813.75714285715,908935.8316571428,1464865.8214285714,1288.125,811925.2142857143,155625.10785714284
2018-10-31,49065.62857142858,471413.68571428576,7321.285714285715,1351639.8558285714,83627.025,162277.30357142858,102287.77142857145,1938078.142857143,2687533.4285714286,378909.47048,424413.68465428567,424852.5569,1051458.5714285714,1751383.7285714287,1267471.8214285714,159646.54285714286,902905.5743,1459479.2142857143,943.5803571428572,804026.1285714286,155168.82178571427
2018-11-01,49808.514285714286,471105.67142857146,6522.285714285715,1352131.8323714286,82867.73571428572,162078.10714285713,102496.32857142856,1938807.2857142857,2697266.1428571427,375945.88789142855,424199.95198,425767.9829285714,1051766.0,1751698.8857142858,1262754.0,160854.05714285714,906468.8373571428,1448764.5,630.7232142857143,808262.7714285714,155170.3307142857
2018-11-02,50691.88571428571,473000.4142857143,6216.428571428572,1345396.9339285714,82894.40357142857,162184.25,103164.74285714286,1941923.7142857143,2696298.1428571427,377709.86134,426632.5857014285,427501.6851857142,1100741.7142857143,1768087.242857143,1260616.392857143,160799.18571428573,903378.4352428572,1444702.9285714286,379.2053571428572,808506.9857142858,155908.21535714288
2018-11-03,49462.142857142855,470679.4142857143,6196.428571428572,1352410.298,83511.38571428573,161425.69642857142,103568.14285714286,1933300.7142857143,2695460.714285714,380167.9763114285,426521.4002657143,428425.3900285714,1111031.4285714286,1767134.4428571428,1255464.9642857143,161838.68571428573,906402.4939285716,1458110.5714285714,330.1607142857143,803362.4142857144,157049.44357142856
2018-11-04,47800.0,472166.5571428571,6179.0,1345159.479642857,83794.38214285715,161035.375,104042.52857142856,1940316.0,2692728.1428571427,378439.96133142855,429371.11421571433,430154.43787142856,1116769.5714285714,1770830.8000000005,1300657.5,162301.60000000003,903846.2932714288,1459321.7142857143,210.45535714285717,807611.3571428572,158242.2725
2018-11-05,47648.72857142857,471202.70000000007,6209.857142857143,1338843.5079285714,83956.66071428571,161471.10714285713,104892.27142857145,1950661.142857143,2698011.714285714,376024.05646,433032.16827714286,431491.9345,1119552.142857143,1782297.5571428572,1307601.4285714286,162965.74285714285,904258.0458,1460118.75,191.2767857142857,804979.4857142856,158759.0317857143
2018-11-06,49544.62857142858,484122.5,6179.285714285715,1364731.2714285715,86332.63928571428,165902.125,107828.05714285714,1995157.5714285716,2755338.571428572,384313.40169857146,441160.5485257143,442607.9893285715,1137457.2857142857,1823990.4714285715,1327662.3214285714,171167.38571428577,927499.2127857144,1503797.357142857,178.09821428571428,813906.4,161726.9967857143
2018-11-07,49856.31428571429,487551.72857142857,6159.428571428572,1362054.9531428572,86298.02142857143,165920.51785714287,108306.24285714285,1987328.2857142857,2756313.8571428573,386823.92155142856,445951.9884428572,442198.7901142857,1145942.2857142857,1818591.2428571428,1324504.7142857143,170106.17142857143,924083.7365428573,1520263.0714285714,157.125,817704.8571428572,162254.59714285718
2018-11-08,50649.51428571429,490051.3428571429,6932.428571428572,1354079.7384,86102.2392857143,165221.625,108982.3142857143,1987304.857142857,2738857.571428572,386622.5863871429,446166.9149771429,441746.6367285714,1147633.2857142857,1815690.357142857,1321709.357142857,168548.67142857143,912755.5860142858,1534110.642857143,165.40178571428572,805008.9857142856,162552.62214285714
2018-11-09,51352.58571428572,496021.20000000007,7279.428571428572,1356661.5918857143,86516.29285714286,165251.8392857143,110018.24285714285,1992778.5714285716,2754671.0,389549.5608185715,444561.1123985714,438621.8192428572,1145222.5714285714,1799328.6857142856,1323670.607142857,167760.9857142857,913347.2821142856,1544093.0357142857,143.27678571428572,812797.1571428571,162546.09892857142
2018-11-10,52442.142857142855,503077.8857142857,7307.285714285715,1349320.0646714286,86536.39285714286,165637.39285714287,110728.27142857145,1996852.142857143,2755143.1428571427,385137.73519,445174.25368857145,438344.6027857143,1148568.857142857,1817583.157142857,1323713.357142857,169410.25714285715,911096.5753285716,1554497.892857143,135.45535714285714,824568.9571428571,163525.5142857143
2018-11-11,52037.90000000001,506294.0,7332.285714285715,1346799.3999714288,86095.99285714285,165986.51785714287,110877.9,1999213.0,2751421.0,386790.8040614286,442165.8508728571,438249.9734,1158950.7142857143,1797133.6142857142,1319874.3214285714,162193.38571428572,912225.5790428572,1563061.0714285714,117.21428571428572,818062.6142857143,164066.26321428572
2018-11-12,52667.41428571429,512480.4857142857,7335.714285714285,1347890.9636571428,86255.04642857143,165827.17857142858,110869.2,1986340.142857143,2749404.0,389669.54259142856,441169.0596214286,438126.9961857143,1190327.2857142857,1754693.7142857143,1322595.0,163629.31428571427,912996.3327285714,1560704.7857142857,95.57142857142856,819940.3,161829.98928571428
2018-11-13,52321.0,514312.0571428571,7406.857142857143,1342379.0036714284,86576.34642857143,165642.625,111237.74285714286,1975637.5714285716,2740902.1428571427,387368.43394,441200.5336657143,436339.0276714285,1228323.5714285714,1725800.7428571428,1321433.7857142857,161345.0,912849.0226142856,1561956.857142857,96.42857142857144,830840.7285714286,163286.8528571429
2018-11-14,53126.38571428572,514819.0428571428,7412.571428571428,1338839.7386285716,81663.18214285714,166205.01785714287,111854.21428571428,1990336.5714285716,2751548.285714286,388478.94826857146,442998.48129,436374.5764,1259588.142857143,1700062.142857143,1324003.607142857,160773.39999999997,914845.8889571428,1564260.5357142857,96.42857142857144,833766.7,166732.9067857143
2018-11-15,53221.95714285714,515169.7714285714,7489.714285714285,1343127.616742857,82515.85714285714,166878.5892857143,112087.44285714286,1986275.7142857143,2754901.1428571427,390259.72831,439882.41058714286,445119.9753785714,1283039.0,1665416.6999999995,1321149.2142857143,162587.44285714286,915800.3979714286,1563398.142857143,47.19642857142857,840184.6428571428,166872.28535714286
2018-11-16,53793.2,511227.52857142856,7487.714285714285,1335350.3186571428,82344.34285714287,167470.17857142858,112083.05714285714,1977849.2857142857,2741738.571428572,386199.97385428566,437375.49381,447696.4860071428,1314172.5714285714,1637907.1714285717,1313631.3214285714,165478.7142857143,917522.1597714286,1568312.5714285714,36.9375,835251.2714285714,168792.12535714285
2018-11-17,53646.88571428572,509944.4142857143,7534.714285714285,1335658.9877571429,82478.37857142858,168407.76785714287,112638.45714285714,1979461.0,2748983.0,386625.62514,437970.13723,451301.19185,1336181.7142857143,1602441.914285714,1313524.7142857143,162133.5,922791.2815428572,1569553.9285714286,9.348214285714286,840045.7999999999,170665.72714285715
2018-11-18,55855.58571428571,510415.7,7539.142857142857,1340379.8597714286,82717.125,169045.67857142858,113300.67142857144,1970706.857142857,2751475.4285714286,385417.5469142857,433482.8500571429,451422.80392142857,1346389.142857143,1585666.242857143,1320294.5357142857,169215.75714285715,923604.8504857144,1573515.4285714286,9.348214285714286,845776.4142857142,171857.4232142857
2018-11-19,55149.59999999999,508674.84285714285,7534.285714285715,1342153.0353714286,82401.83571428571,169664.51785714287,113774.05714285711,1977541.5714285716,2753672.1428571427,385764.0142714285,440416.3722885714,450442.6502214285,1353259.142857143,1593115.7571428572,1314215.6785714286,167592.2142857143,928960.1218571428,1583976.9642857143,9.348214285714286,854253.2428571429,175722.6575
2018-11-20,56899.58571428571,507678.0428571429,7521.428571428572,1341112.2825000002,82278.075,170354.44642857142,114060.8857142857,1997910.7142857143,2768744.571428572,386856.7317542857,444253.79586,452097.8881071429,1351647.7142857143,1583083.8714285716,1316794.9285714286,167644.12857142856,926232.4462714286,1583158.1785714286,0.0,849208.2285714287,175950.36178571428
2018-11-21,56221.957142857136,505663.3142857143,7531.285714285715,1342131.1569857143,87760.23214285714,170951.94642857142,114277.67142857144,2017457.0,2767978.4285714286,384157.4328914285,441416.5798557143,460272.0044214286,1353401.2857142857,1617372.6,1310836.607142857,169735.45714285714,926301.1684571428,1580425.5,0.0,852359.8857142858,174485.35000000003
2018-11-22,56239.42857142857,504910.2428571429,7512.0,1338523.5426857143,87849.92142857144,172209.25,115177.4714285714,2038612.857142857,2771723.1428571427,388069.3846085715,449551.64083,451551.5431,1361802.7142857143,1704613.1857142858,1313287.8214285714,170158.6,932732.7834,1588431.5357142857,0.0,856143.2142857143,177895.87214285714
2018-11-23,55814.61428571429,506510.4714285714,7623.428571428572,1342819.0068428572,89092.10357142858,173543.42857142858,116018.54285714286,2064736.5714285716,2782921.8571428573,391162.5762071429,450251.64479,455011.2186,1358535.0,1768540.7714285715,1313464.0714285714,172077.84285714285,936917.2899,1596849.4285714286,0.0,860778.3142857143,181724.8271428572
2018-11-24,55434.5,506344.7,7612.142857142857,1343284.7180571428,90388.29642857144,174633.4107142857,116456.71428571428,2078292.7142857143,2782021.714285714,392615.6981457143,454440.0305914286,452484.1930571429,1356255.7142857143,1784016.9857142854,1309670.4642857143,174362.82857142854,925499.0070857144,1600448.4642857143,0.0,858257.7000000001,184757.10035714283
2018-11-25,54113.42857142857,508151.4571428572,7612.857142857143,1343371.6189285717,91490.9892857143,175630.10714285713,116868.72857142858,2103615.714285714,2792021.285714286,395904.0900571429,460237.9261214286,456413.7577857143,1359303.4285714286,1813846.7428571428,1304041.9285714286,176043.88571428577,932379.6262285716,1600696.392857143,0.0,864450.2428571429,186654.76142857145
